Resource,P2P (SFL),Date
Nightshade Emblem,0.08,2024-11-09 23:15
Sunflower,0.0014,2024-11-09 23:45
Potato,0.0021,2024-11-09 23:45
Pumpkin,0.002844,2024-11-09 23:45
Carrot,0.0051,2024-11-09 23:45
Cabbage,0.007438,2024-11-09 23:45
Beetroot,0.018453,2024-11-09 23:45
Cauliflower,0.01823899,2024-11-09 23:45
Parsnip,0.01932444,2024-11-09 23:45
Radish,0.07562,2024-11-09 23:45
Wheat,0.1439896,2024-11-09 23:45
Kale,0.0925,2024-11-09 23:45
Apple,0.0822,2024-11-09 23:45
Blueberry,0.0575,2024-11-09 23:45
Orange,0.08002,2024-11-09 23:45
Eggplant,0.0217895,2024-11-09 23:45
Corn,0.04339421,2024-11-09 23:45
Banana,0.06704444,2024-11-09 23:45
Soybean,0.00675973,2024-11-09 23:45
Grape,0.8959,2024-11-09 23:45
Rice,0.8,2024-11-09 23:45
Olive,1.03,2024-11-09 23:45
Tomato,0.014251,2024-11-09 23:45
Lemon,0.026,2024-11-09 23:45
Barley,0.1972,2024-11-09 23:45
Wood,0.03999906,2024-11-09 23:45
Stone,0.139,2024-11-09 23:45
Iron,0.7237,2024-11-09 23:45
Gold,2.64,2024-11-09 23:45
Egg,0.03183,2024-11-09 23:45
Honey,0.21,2024-11-09 23:45
Crimstone,4.66973333,2024-11-09 23:45
Leather,0.26,2024-11-09 23:45
Wool,0.052,2024-11-09 23:45
Merino Wool,0.71,2024-11-09 23:45
Feather,0.0242,2024-11-09 23:45
Milk,0.5866,2024-11-09 23:45
Goblin Emblem,0.1043,2024-11-09 23:45
Bumpkin Emblem,0.1176,2024-11-09 23:45
Sunflorian Emblem,0.13849,2024-11-09 23:45
Nightshade Emblem,0.08,2024-11-09 23:45
Sunflower,0.0014,2024-11-10 00:00
Potato,0.00208,2024-11-10 00:00
Pumpkin,0.002844,2024-11-10 00:00
Carrot,0.0050965,2024-11-10 00:00
Cabbage,0.007437,2024-11-10 00:00
Beetroot,0.0184516,2024-11-10 00:00
Cauliflower,0.018238,2024-11-10 00:00
Parsnip,0.01932444,2024-11-10 00:00
Radish,0.07562,2024-11-10 00:00
Wheat,0.14107,2024-11-10 00:00
Kale,0.0925,2024-11-10 00:00
Apple,0.0822,2024-11-10 00:00
Blueberry,0.0575,2024-11-10 00:00
Orange,0.08069,2024-11-10 00:00
Eggplant,0.0217895,2024-11-10 00:00
Corn,0.04339411,2024-11-10 00:00
Banana,0.06578667,2024-11-10 00:00
Soybean,0.00675973,2024-11-10 00:00
Grape,0.89588333,2024-11-10 00:00
Rice,0.8,2024-11-10 00:00
Olive,1.03,2024-11-10 00:00
Tomato,0.014251,2024-11-10 00:00
Lemon,0.026,2024-11-10 00:00
Barley,0.19714,2024-11-10 00:00
Wood,0.03999664,2024-11-10 00:00
Stone,0.13899487,2024-11-10 00:00
Iron,0.72415,2024-11-10 00:00
Gold,2.64998,2024-11-10 00:00
Egg,0.032,2024-11-10 00:00
Honey,0.21,2024-11-10 00:00
Crimstone,4.6697,2024-11-10 00:00
Leather,0.26,2024-11-10 00:00
Wool,0.052,2024-11-10 00:00
Merino Wool,0.71,2024-11-10 00:00
Feather,0.0242,2024-11-10 00:00
Milk,0.5866,2024-11-10 00:00
Goblin Emblem,0.1043,2024-11-10 00:00
Bumpkin Emblem,0.1176,2024-11-10 00:00
Sunflorian Emblem,0.13849,2024-11-10 00:00
Nightshade Emblem,0.08,2024-11-10 00:00
Sunflower,0.001689,2024-11-10 01:45
Potato,0.002466,2024-11-10 01:45
Pumpkin,0.00304995,2024-11-10 01:45
Carrot,0.00581235,2024-11-10 01:45
Cabbage,0.0062998,2024-11-10 01:45
Beetroot,0.01799,2024-11-10 01:45
Cauliflower,0.01828997,2024-11-10 01:45
Parsnip,0.0196,2024-11-10 01:45
Radish,0.074,2024-11-10 01:45
Wheat,0.133962,2024-11-10 01:45
Kale,0.09234667,2024-11-10 01:45
Apple,0.084,2024-11-10 01:45
Blueberry,0.05825,2024-11-10 01:45
Orange,0.08444,2024-11-10 01:45
Eggplant,0.02479167,2024-11-10 01:45
Corn,0.0433968,2024-11-10 01:45
Banana,0.06704966,2024-11-10 01:45
Soybean,0.00653396,2024-11-10 01:45
Grape,0.88163265,2024-11-10 01:45
Rice,0.82,2024-11-10 01:45
Olive,1.03,2024-11-10 01:45
Tomato,0.01424,2024-11-10 01:45
Lemon,0.02597,2024-11-10 01:45
Barley,0.19068537,2024-11-10 01:45
Wood,0.0406182,2024-11-10 01:45
Stone,0.14673913,2024-11-10 01:45
Iron,0.72962727,2024-11-10 01:45
Gold,2.90996667,2024-11-10 01:45
Egg,0.03,2024-11-10 01:45
Honey,0.19983636,2024-11-10 01:45
Crimstone,4.6666,2024-11-10 01:45
Leather,0.26,2024-11-10 01:45
Wool,0.04761905,2024-11-10 01:45
Merino Wool,0.6749,2024-11-10 01:45
Feather,0.02094667,2024-11-10 01:45
Milk,0.5896,2024-11-10 01:45
Goblin Emblem,0.1012,2024-11-10 01:45
Bumpkin Emblem,0.1176,2024-11-10 01:45
Sunflorian Emblem,0.13849,2024-11-10 01:45
Nightshade Emblem,0.08,2024-11-10 01:45
Sunflower,0.0016335,2024-11-10 02:45
Potato,0.0029,2024-11-10 02:45
Pumpkin,0.00294,2024-11-10 02:45
Carrot,0.006974,2024-11-10 02:45
Cabbage,0.00629707,2024-11-10 02:45
Beetroot,0.018444,2024-11-10 02:45
Cauliflower,0.018282,2024-11-10 02:45
Parsnip,0.02099561,2024-11-10 02:45
Radish,0.07183,2024-11-10 02:45
Wheat,0.13468531,2024-11-10 02:45
Kale,0.092,2024-11-10 02:45
Apple,0.08570278,2024-11-10 02:45
Blueberry,0.05895,2024-11-10 02:45
Orange,0.089994,2024-11-10 02:45
Eggplant,0.0254,2024-11-10 02:45
Corn,0.043397,2024-11-10 02:45
Banana,0.06704,2024-11-10 02:45
Soybean,0.00798995,2024-11-10 02:45
Grape,0.89678,2024-11-10 02:45
Rice,0.839,2024-11-10 02:45
Olive,1.03,2024-11-10 02:45
Tomato,0.012225,2024-11-10 02:45
Lemon,0.02596,2024-11-10 02:45
Barley,0.19709884,2024-11-10 02:45
Wood,0.0419589,2024-11-10 02:45
Stone,0.1475,2024-11-10 02:45
Iron,0.71428571,2024-11-10 02:45
Gold,2.96991,2024-11-10 02:45
Egg,0.030295,2024-11-10 02:45
Honey,0.21,2024-11-10 02:45
Crimstone,4.61063333,2024-11-10 02:45
Leather,0.26,2024-11-10 02:45
Wool,0.0458,2024-11-10 02:45
Merino Wool,0.67465833,2024-11-10 02:45
Feather,0.0242,2024-11-10 02:45
Milk,0.58956667,2024-11-10 02:45
Goblin Emblem,0.1012,2024-11-10 02:45
Bumpkin Emblem,0.1176,2024-11-10 02:45
Sunflorian Emblem,0.1380555,2024-11-10 02:45
Nightshade Emblem,0.085,2024-11-10 02:45
Sunflower,0.00163475,2024-11-10 03:15
Potato,0.002895,2024-11-10 03:15
Pumpkin,0.003,2024-11-10 03:15
Carrot,0.00695,2024-11-10 03:15
Cabbage,0.00615,2024-11-10 03:15
Beetroot,0.01798706,2024-11-10 03:15
Cauliflower,0.018282,2024-11-10 03:15
Parsnip,0.02099561,2024-11-10 03:15
Radish,0.074,2024-11-10 03:15
Wheat,0.13467071,2024-11-10 03:15
Kale,0.092,2024-11-10 03:15
Apple,0.0857,2024-11-10 03:15
Blueberry,0.058948,2024-11-10 03:15
Orange,0.08985263,2024-11-10 03:15
Eggplant,0.0254,2024-11-10 03:15
Corn,0.043395,2024-11-10 03:15
Banana,0.06704333,2024-11-10 03:15
Soybean,0.007994,2024-11-10 03:15
Grape,0.8998775,2024-11-10 03:15
Rice,0.83,2024-11-10 03:15
Olive,1.03,2024-11-10 03:15
Tomato,0.01224,2024-11-10 03:15
Lemon,0.02596,2024-11-10 03:15
Barley,0.19697273,2024-11-10 03:15
Wood,0.0414284,2024-11-10 03:15
Stone,0.1475,2024-11-10 03:15
Iron,0.72917,2024-11-10 03:15
Gold,2.9,2024-11-10 03:15
Egg,0.03028667,2024-11-10 03:15
Honey,0.21,2024-11-10 03:15
Crimstone,4.59,2024-11-10 03:15
Leather,0.26,2024-11-10 03:15
Wool,0.0458,2024-11-10 03:15
Merino Wool,0.67464,2024-11-10 03:15
Feather,0.0242,2024-11-10 03:15
Milk,0.5895,2024-11-10 03:15
Goblin Emblem,0.1012,2024-11-10 03:15
Bumpkin Emblem,0.1174,2024-11-10 03:15
Sunflorian Emblem,0.1380555,2024-11-10 03:15
Nightshade Emblem,0.085,2024-11-10 03:15
Sunflower,0.0016,2024-11-10 03:30
Potato,0.00285,2024-11-10 03:30
Pumpkin,0.00299995,2024-11-10 03:30
Carrot,0.00694828,2024-11-10 03:30
Cabbage,0.00615,2024-11-10 03:30
Beetroot,0.01796935,2024-11-10 03:30
Cauliflower,0.01820459,2024-11-10 03:30
Parsnip,0.02099691,2024-11-10 03:30
Radish,0.074,2024-11-10 03:30
Wheat,0.134665,2024-11-10 03:30
Kale,0.09199,2024-11-10 03:30
Apple,0.08388451,2024-11-10 03:30
Blueberry,0.0589475,2024-11-10 03:30
Orange,0.0899,2024-11-10 03:30
Eggplant,0.0254,2024-11-10 03:30
Corn,0.04338,2024-11-10 03:30
Banana,0.06704,2024-11-10 03:30
Soybean,0.0074975,2024-11-10 03:30
Grape,0.89987,2024-11-10 03:30
Rice,0.83,2024-11-10 03:30
Olive,1.03,2024-11-10 03:30
Tomato,0.01448,2024-11-10 03:30
Lemon,0.02596,2024-11-10 03:30
Barley,0.1969,2024-11-10 03:30
Wood,0.03875,2024-11-10 03:30
Stone,0.1475,2024-11-10 03:30
Iron,0.72916429,2024-11-10 03:30
Gold,2.9333,2024-11-10 03:30
Egg,0.03029167,2024-11-10 03:30
Honey,0.2,2024-11-10 03:30
Crimstone,4.61,2024-11-10 03:30
Leather,0.26,2024-11-10 03:30
Wool,0.0458,2024-11-10 03:30
Merino Wool,0.6746,2024-11-10 03:30
Feather,0.02419767,2024-11-10 03:30
Milk,0.58948182,2024-11-10 03:30
Goblin Emblem,0.1012,2024-11-10 03:30
Bumpkin Emblem,0.1174,2024-11-10 03:30
Sunflorian Emblem,0.1380555,2024-11-10 03:30
Nightshade Emblem,0.085,2024-11-10 03:30
Sunflower,0.00155,2024-11-10 04:00
Potato,0.0028,2024-11-10 04:00
Pumpkin,0.0029999,2024-11-10 04:00
Carrot,0.0069499,2024-11-10 04:00
Cabbage,0.00614,2024-11-10 04:00
Beetroot,0.017969,2024-11-10 04:00
Cauliflower,0.01820444,2024-11-10 04:00
Parsnip,0.020995,2024-11-10 04:00
Radish,0.074,2024-11-10 04:00
Wheat,0.13466296,2024-11-10 04:00
Kale,0.08865632,2024-11-10 04:00
Apple,0.08386667,2024-11-10 04:00
Blueberry,0.05894,2024-11-10 04:00
Orange,0.08988,2024-11-10 04:00
Eggplant,0.0254,2024-11-10 04:00
Corn,0.04338,2024-11-10 04:00
Banana,0.06703846,2024-11-10 04:00
Soybean,0.007495,2024-11-10 04:00
Grape,0.8998775,2024-11-10 04:00
Rice,0.83,2024-11-10 04:00
Olive,1.03,2024-11-10 04:00
Tomato,0.01448,2024-11-10 04:00
Lemon,0.02596,2024-11-10 04:00
Barley,0.1969,2024-11-10 04:00
Wood,0.041496,2024-11-10 04:00
Stone,0.1475,2024-11-10 04:00
Iron,0.72706429,2024-11-10 04:00
Gold,2.96,2024-11-10 04:00
Egg,0.03028889,2024-11-10 04:00
Honey,0.2,2024-11-10 04:00
Crimstone,4.61,2024-11-10 04:00
Leather,0.26,2024-11-10 04:00
Wool,0.05194615,2024-11-10 04:00
Merino Wool,0.6746,2024-11-10 04:00
Feather,0.024,2024-11-10 04:00
Milk,0.58946,2024-11-10 04:00
Goblin Emblem,0.1012,2024-11-10 04:00
Bumpkin Emblem,0.1174,2024-11-10 04:00
Sunflorian Emblem,0.138055,2024-11-10 04:00
Nightshade Emblem,0.085,2024-11-10 04:00
Sunflower,0.001475,2024-11-10 04:30
Potato,0.0023745,2024-11-10 04:30
Pumpkin,0.0029,2024-11-10 04:30
Carrot,0.0069499,2024-11-10 04:30
Cabbage,0.00614,2024-11-10 04:30
Beetroot,0.0179,2024-11-10 04:30
Cauliflower,0.01827981,2024-11-10 04:30
Parsnip,0.02099398,2024-11-10 04:30
Radish,0.074,2024-11-10 04:30
Wheat,0.1296,2024-11-10 04:30
Kale,0.08865,2024-11-10 04:30
Apple,0.08398333,2024-11-10 04:30
Blueberry,0.05894,2024-11-10 04:30
Orange,0.09,2024-11-10 04:30
Eggplant,0.0254,2024-11-10 04:30
Corn,0.04338,2024-11-10 04:30
Banana,0.06670588,2024-11-10 04:30
Soybean,0.007408,2024-11-10 04:30
Grape,0.89985,2024-11-10 04:30
Rice,0.829,2024-11-10 04:30
Olive,1.04545455,2024-11-10 04:30
Tomato,0.01549,2024-11-10 04:30
Lemon,0.02596,2024-11-10 04:30
Barley,0.19738,2024-11-10 04:30
Wood,0.0414,2024-11-10 04:30
Stone,0.1475,2024-11-10 04:30
Iron,0.729165,2024-11-10 04:30
Gold,2.96,2024-11-10 04:30
Egg,0.03029,2024-11-10 04:30
Honey,0.20177143,2024-11-10 04:30
Crimstone,4.61,2024-11-10 04:30
Leather,0.25769231,2024-11-10 04:30
Wool,0.05194,2024-11-10 04:30
Merino Wool,0.70588,2024-11-10 04:30
Feather,0.02398,2024-11-10 04:30
Milk,0.58948333,2024-11-10 04:30
Goblin Emblem,0.101,2024-11-10 04:30
Bumpkin Emblem,0.1176,2024-11-10 04:30
Sunflorian Emblem,0.138055,2024-11-10 04:30
Nightshade Emblem,0.085,2024-11-10 04:30
Sunflower,0.001475,2024-11-10 04:45
Potato,0.0023,2024-11-10 04:45
Pumpkin,0.0029,2024-11-10 04:45
Carrot,0.0069497,2024-11-10 04:45
Cabbage,0.00614,2024-11-10 04:45
Beetroot,0.0179,2024-11-10 04:45
Cauliflower,0.0182,2024-11-10 04:45
Parsnip,0.02099,2024-11-10 04:45
Radish,0.074,2024-11-10 04:45
Wheat,0.1296,2024-11-10 04:45
Kale,0.08863946,2024-11-10 04:45
Apple,0.08398,2024-11-10 04:45
Blueberry,0.0589475,2024-11-10 04:45
Orange,0.09,2024-11-10 04:45
Eggplant,0.0254,2024-11-10 04:45
Corn,0.04336667,2024-11-10 04:45
Banana,0.06670588,2024-11-10 04:45
Soybean,0.007408,2024-11-10 04:45
Grape,0.89984,2024-11-10 04:45
Rice,0.83,2024-11-10 04:45
Olive,1.04545455,2024-11-10 04:45
Tomato,0.01549,2024-11-10 04:45
Lemon,0.02596,2024-11-10 04:45
Barley,0.19729697,2024-11-10 04:45
Wood,0.0414,2024-11-10 04:45
Stone,0.1475,2024-11-10 04:45
Iron,0.72999,2024-11-10 04:45
Gold,2.96,2024-11-10 04:45
Egg,0.03027273,2024-11-10 04:45
Honey,0.20125,2024-11-10 04:45
Crimstone,4.61,2024-11-10 04:45
Leather,0.26,2024-11-10 04:45
Wool,0.05194,2024-11-10 04:45
Merino Wool,0.70588,2024-11-10 04:45
Feather,0.02383333,2024-11-10 04:45
Milk,0.589475,2024-11-10 04:45
Goblin Emblem,0.101,2024-11-10 04:45
Bumpkin Emblem,0.1176,2024-11-10 04:45
Sunflorian Emblem,0.138055,2024-11-10 04:45
Nightshade Emblem,0.085,2024-11-10 04:45
Sunflower,0.001475,2024-11-10 05:00
Potato,0.0023,2024-11-10 05:00
Pumpkin,0.0029,2024-11-10 05:00
Carrot,0.0069495,2024-11-10 05:00
Cabbage,0.00613976,2024-11-10 05:00
Beetroot,0.0179,2024-11-10 05:00
Cauliflower,0.017698,2024-11-10 05:00
Parsnip,0.0209,2024-11-10 05:00
Radish,0.074,2024-11-10 05:00
Wheat,0.12878182,2024-11-10 05:00
Kale,0.08862381,2024-11-10 05:00
Apple,0.08398,2024-11-10 05:00
Blueberry,0.0589475,2024-11-10 05:00
Orange,0.09,2024-11-10 05:00
Eggplant,0.0254,2024-11-10 05:00
Corn,0.04333333,2024-11-10 05:00
Banana,0.06702,2024-11-10 05:00
Soybean,0.007249,2024-11-10 05:00
Grape,0.89984,2024-11-10 05:00
Rice,0.83,2024-11-10 05:00
Olive,1.04545455,2024-11-10 05:00
Tomato,0.015489,2024-11-10 05:00
Lemon,0.02596,2024-11-10 05:00
Barley,0.19724545,2024-11-10 05:00
Wood,0.0414,2024-11-10 05:00
Stone,0.14749524,2024-11-10 05:00
Iron,0.72999,2024-11-10 05:00
Gold,2.93333333,2024-11-10 05:00
Egg,0.03025962,2024-11-10 05:00
Honey,0.20666667,2024-11-10 05:00
Crimstone,4.61,2024-11-10 05:00
Leather,0.26,2024-11-10 05:00
Wool,0.05194,2024-11-10 05:00
Merino Wool,0.70585,2024-11-10 05:00
Feather,0.02382941,2024-11-10 05:00
Milk,0.58946667,2024-11-10 05:00
Goblin Emblem,0.101,2024-11-10 05:00
Bumpkin Emblem,0.1176,2024-11-10 05:00
Sunflorian Emblem,0.138055,2024-11-10 05:00
Nightshade Emblem,0.0835,2024-11-10 05:00
Sunflower,0.001475,2024-11-10 05:15
Potato,0.00228333,2024-11-10 05:15
Pumpkin,0.00286667,2024-11-10 05:15
Carrot,0.00693333,2024-11-10 05:15
Cabbage,0.006,2024-11-10 05:15
Beetroot,0.01786746,2024-11-10 05:15
Cauliflower,0.017,2024-11-10 05:15
Parsnip,0.0209,2024-11-10 05:15
Radish,0.074,2024-11-10 05:15
Wheat,0.12878,2024-11-10 05:15
Kale,0.08861,2024-11-10 05:15
Apple,0.082498,2024-11-10 05:15
Blueberry,0.05894,2024-11-10 05:15
Orange,0.08998,2024-11-10 05:15
Eggplant,0.0254,2024-11-10 05:15
Corn,0.04333091,2024-11-10 05:15
Banana,0.0670265,2024-11-10 05:15
Soybean,0.00724531,2024-11-10 05:15
Grape,0.89978,2024-11-10 05:15
Rice,0.85,2024-11-10 05:15
Olive,1.04545455,2024-11-10 05:15
Tomato,0.015485,2024-11-10 05:15
Lemon,0.02596,2024-11-10 05:15
Barley,0.19723902,2024-11-10 05:15
Wood,0.041409,2024-11-10 05:15
Stone,0.1473913,2024-11-10 05:15
Iron,0.72975,2024-11-10 05:15
Gold,2.96,2024-11-10 05:15
Egg,0.03024,2024-11-10 05:15
Honey,0.20664,2024-11-10 05:15
Crimstone,4.61,2024-11-10 05:15
Leather,0.26,2024-11-10 05:15
Wool,0.05194,2024-11-10 05:15
Merino Wool,0.70585,2024-11-10 05:15
Feather,0.02333103,2024-11-10 05:15
Milk,0.58946667,2024-11-10 05:15
Goblin Emblem,0.101,2024-11-10 05:15
Bumpkin Emblem,0.1176,2024-11-10 05:15
Sunflorian Emblem,0.138055,2024-11-10 05:15
Nightshade Emblem,0.0835,2024-11-10 05:15
Sunflower,0.0014,2024-11-10 05:45
Potato,0.00226904,2024-11-10 05:45
Pumpkin,0.0028,2024-11-10 05:45
Carrot,0.0069333,2024-11-10 05:45
Cabbage,0.0059992,2024-11-10 05:45
Beetroot,0.01786333,2024-11-10 05:45
Cauliflower,0.016,2024-11-10 05:45
Parsnip,0.02083333,2024-11-10 05:45
Radish,0.074,2024-11-10 05:45
Wheat,0.12876,2024-11-10 05:45
Kale,0.08860727,2024-11-10 05:45
Apple,0.08244444,2024-11-10 05:45
Blueberry,0.058948,2024-11-10 05:45
Orange,0.08998,2024-11-10 05:45
Eggplant,0.0252,2024-11-10 05:45
Corn,0.04249975,2024-11-10 05:45
Banana,0.06702,2024-11-10 05:45
Soybean,0.0071,2024-11-10 05:45
Grape,0.8997,2024-11-10 05:45
Rice,0.85,2024-11-10 05:45
Olive,1.04545455,2024-11-10 05:45
Tomato,0.015485,2024-11-10 05:45
Lemon,0.0259,2024-11-10 05:45
Barley,0.19704828,2024-11-10 05:45
Wood,0.0414,2024-11-10 05:45
Stone,0.147375,2024-11-10 05:45
Iron,0.72998,2024-11-10 05:45
Gold,2.96,2024-11-10 05:45
Egg,0.02933333,2024-11-10 05:45
Honey,0.20665,2024-11-10 05:45
Crimstone,4.61,2024-11-10 05:45
Leather,0.26,2024-11-10 05:45
Wool,0.05194,2024-11-10 05:45
Merino Wool,0.70585,2024-11-10 05:45
Feather,0.02332857,2024-11-10 05:45
Milk,0.58947,2024-11-10 05:45
Goblin Emblem,0.101,2024-11-10 05:45
Bumpkin Emblem,0.1176,2024-11-10 05:45
Sunflorian Emblem,0.138055,2024-11-10 05:45
Nightshade Emblem,0.0835,2024-11-10 05:45
Sunflower,0.0014,2024-11-10 06:00
Potato,0.00226904,2024-11-10 06:00
Pumpkin,0.0028235,2024-11-10 06:00
Carrot,0.0068896,2024-11-10 06:00
Cabbage,0.005899,2024-11-10 06:00
Beetroot,0.01786333,2024-11-10 06:00
Cauliflower,0.017,2024-11-10 06:00
Parsnip,0.0207619,2024-11-10 06:00
Radish,0.074,2024-11-10 06:00
Wheat,0.1285,2024-11-10 06:00
Kale,0.08860727,2024-11-10 06:00
Apple,0.0824,2024-11-10 06:00
Blueberry,0.058945,2024-11-10 06:00
Orange,0.0898,2024-11-10 06:00
Eggplant,0.0251999,2024-11-10 06:00
Corn,0.04249975,2024-11-10 06:00
Banana,0.0670325,2024-11-10 06:00
Soybean,0.0070995,2024-11-10 06:00
Grape,0.8997,2024-11-10 06:00
Rice,0.85,2024-11-10 06:00
Olive,1.04545455,2024-11-10 06:00
Tomato,0.01548333,2024-11-10 06:00
Lemon,0.0259,2024-11-10 06:00
Barley,0.19704,2024-11-10 06:00
Wood,0.0414,2024-11-10 06:00
Stone,0.14,2024-11-10 06:00
Iron,0.72998,2024-11-10 06:00
Gold,2.96,2024-11-10 06:00
Egg,0.0293332,2024-11-10 06:00
Honey,0.205,2024-11-10 06:00
Crimstone,4.60665,2024-11-10 06:00
Leather,0.26,2024-11-10 06:00
Wool,0.05194,2024-11-10 06:00
Merino Wool,0.70585,2024-11-10 06:00
Feather,0.02332222,2024-11-10 06:00
Milk,0.58943333,2024-11-10 06:00
Goblin Emblem,0.1,2024-11-10 06:00
Bumpkin Emblem,0.1176,2024-11-10 06:00
Sunflorian Emblem,0.138055,2024-11-10 06:00
Nightshade Emblem,0.0835,2024-11-10 06:00
Sunflower,0.0014,2024-11-10 06:30
Potato,0.002269,2024-11-10 06:30
Pumpkin,0.0028233,2024-11-10 06:30
Carrot,0.00611354,2024-11-10 06:30
Cabbage,0.005894,2024-11-10 06:30
Beetroot,0.017832,2024-11-10 06:30
Cauliflower,0.01695,2024-11-10 06:30
Parsnip,0.02074333,2024-11-10 06:30
Radish,0.073998,2024-11-10 06:30
Wheat,0.125,2024-11-10 06:30
Kale,0.08860476,2024-11-10 06:30
Apple,0.0824,2024-11-10 06:30
Blueberry,0.058945,2024-11-10 06:30
Orange,0.0897925,2024-11-10 06:30
Eggplant,0.02519687,2024-11-10 06:30
Corn,0.042,2024-11-10 06:30
Banana,0.067025,2024-11-10 06:30
Soybean,0.007098,2024-11-10 06:30
Grape,0.89966,2024-11-10 06:30
Rice,0.89818182,2024-11-10 06:30
Olive,1.04545455,2024-11-10 06:30
Tomato,0.01548333,2024-11-10 06:30
Lemon,0.0259,2024-11-10 06:30
Barley,0.19724412,2024-11-10 06:30
Wood,0.041064,2024-11-10 06:30
Stone,0.1473697,2024-11-10 06:30
Iron,0.7,2024-11-10 06:30
Gold,2.95975714,2024-11-10 06:30
Egg,0.029325,2024-11-10 06:30
Honey,0.20552,2024-11-10 06:30
Crimstone,4.66666,2024-11-10 06:30
Leather,0.26,2024-11-10 06:30
Wool,0.05192,2024-11-10 06:30
Merino Wool,0.70584167,2024-11-10 06:30
Feather,0.02331333,2024-11-10 06:30
Milk,0.58941739,2024-11-10 06:30
Goblin Emblem,0.1,2024-11-10 06:30
Bumpkin Emblem,0.1176,2024-11-10 06:30
Sunflorian Emblem,0.138055,2024-11-10 06:30
Nightshade Emblem,0.0835,2024-11-10 06:30
Sunflower,0.001325,2024-11-10 06:45
Potato,0.002269,2024-11-10 06:45
Pumpkin,0.002823,2024-11-10 06:45
Carrot,0.00606667,2024-11-10 06:45
Cabbage,0.005894,2024-11-10 06:45
Beetroot,0.01783267,2024-11-10 06:45
Cauliflower,0.01695,2024-11-10 06:45
Parsnip,0.02074,2024-11-10 06:45
Radish,0.073997,2024-11-10 06:45
Wheat,0.125,2024-11-10 06:45
Kale,0.088604,2024-11-10 06:45
Apple,0.08095238,2024-11-10 06:45
Blueberry,0.058945,2024-11-10 06:45
Orange,0.089785,2024-11-10 06:45
Eggplant,0.0251999,2024-11-10 06:45
Corn,0.042,2024-11-10 06:45
Banana,0.067025,2024-11-10 06:45
Soybean,0.007098,2024-11-10 06:45
Grape,0.89966,2024-11-10 06:45
Rice,0.89818182,2024-11-10 06:45
Olive,1.04545455,2024-11-10 06:45
Tomato,0.01548,2024-11-10 06:45
Lemon,0.0259,2024-11-10 06:45
Barley,0.19724,2024-11-10 06:45
Wood,0.041062,2024-11-10 06:45
Stone,0.14748,2024-11-10 06:45
Iron,0.69986486,2024-11-10 06:45
Gold,2.95975714,2024-11-10 06:45
Egg,0.0293,2024-11-10 06:45
Honey,0.2,2024-11-10 06:45
Crimstone,4.66666,2024-11-10 06:45
Leather,0.26,2024-11-10 06:45
Wool,0.051875,2024-11-10 06:45
Merino Wool,0.7058,2024-11-10 06:45
Feather,0.0232,2024-11-10 06:45
Milk,0.58942857,2024-11-10 06:45
Goblin Emblem,0.1,2024-11-10 06:45
Bumpkin Emblem,0.1176,2024-11-10 06:45
Sunflorian Emblem,0.138055,2024-11-10 06:45
Nightshade Emblem,0.0835,2024-11-10 06:45
Sunflower,0.001324,2024-11-10 07:00
Potato,0.002268,2024-11-10 07:00
Pumpkin,0.002823,2024-11-10 07:00
Carrot,0.00606667,2024-11-10 07:00
Cabbage,0.00583431,2024-11-10 07:00
Beetroot,0.0178,2024-11-10 07:00
Cauliflower,0.016948,2024-11-10 07:00
Parsnip,0.02074391,2024-11-10 07:00
Radish,0.073954,2024-11-10 07:00
Wheat,0.128745,2024-11-10 07:00
Kale,0.08860328,2024-11-10 07:00
Apple,0.0824,2024-11-10 07:00
Blueberry,0.058945,2024-11-10 07:00
Orange,0.08978,2024-11-10 07:00
Eggplant,0.02519545,2024-11-10 07:00
Corn,0.041,2024-11-10 07:00
Banana,0.06596,2024-11-10 07:00
Soybean,0.0069998,2024-11-10 07:00
Grape,0.89966667,2024-11-10 07:00
Rice,0.89818182,2024-11-10 07:00
Olive,1.0454375,2024-11-10 07:00
Tomato,0.016,2024-11-10 07:00
Lemon,0.0259,2024-11-10 07:00
Barley,0.19729,2024-11-10 07:00
Wood,0.041498,2024-11-10 07:00
Stone,0.1475,2024-11-10 07:00
Iron,0.7,2024-11-10 07:00
Gold,2.93623333,2024-11-10 07:00
Egg,0.02929767,2024-11-10 07:00
Honey,0.195,2024-11-10 07:00
Crimstone,4.5,2024-11-10 07:00
Leather,0.26,2024-11-10 07:00
Wool,0.05187,2024-11-10 07:00
Merino Wool,0.7057,2024-11-10 07:00
Feather,0.02329545,2024-11-10 07:00
Milk,0.58940833,2024-11-10 07:00
Goblin Emblem,0.1,2024-11-10 07:00
Bumpkin Emblem,0.1176,2024-11-10 07:00
Sunflorian Emblem,0.138055,2024-11-10 07:00
Nightshade Emblem,0.0834995,2024-11-10 07:00
Sunflower,0.001323,2024-11-10 07:15
Potato,0.0022677,2024-11-10 07:15
Pumpkin,0.00279,2024-11-10 07:15
Carrot,0.00599467,2024-11-10 07:15
Cabbage,0.00569867,2024-11-10 07:15
Beetroot,0.01779867,2024-11-10 07:15
Cauliflower,0.016948,2024-11-10 07:15
Parsnip,0.020735,2024-11-10 07:15
Radish,0.07389333,2024-11-10 07:15
Wheat,0.12865,2024-11-10 07:15
